software,file,line,coverage,original,mutated,task,Status,ExitCode_blank,ExitCode,job,Elapsed,hours,megabytes,State_batch,State_blank,State_extern,ExitCode_batch,ExitCode_extern,passed
data.table,shift.R,17,1,"if (type==""""lead"""" && length(unique(sign(n))) == 3L) neg[ n==0L ] = TRUE   # lead_0 should be named lag_0 for consistency (if mixing signs of n, #3832)","if (type==""""lead"""" && length(unique(sign(n))) >= 3L) neg[ n==0L ] = TRUE   # lead_0 should be named lag_0 for consistency (if mixing signs of n, #3832)",88,1 NOTE,0:0,NOTE:installed package size,9793903,00:03:08,0.0522222222222222,284.43359375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,tables.R,18,83,ans + ncol(DT)*.Machine$sizeof.pointer  # column name pointers,ans - ncol(DT)*.Machine$sizeof.pointer  # column name pointers,52,1 NOTE,0:0,NOTE:installed package size,9793908,00:03:05,0.0513888888888889,286.1875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,tables.R,18,83,ans + ncol(DT)*.Machine$sizeof.pointer  # column name pointers,ans / ncol(DT)*.Machine$sizeof.pointer  # column name pointers,54,1 NOTE,0:0,NOTE:installed package size,9793908,00:02:55,0.0486111111111111,459.84375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,tables.R,18,83,ans + ncol(DT)*.Machine$sizeof.pointer  # column name pointers,ans + ncol(DT)+.Machine$sizeof.pointer  # column name pointers,55,1 NOTE,0:0,NOTE:installed package size,9793908,00:03:18,0.055,429.49609375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,tables.R,18,83,ans + ncol(DT)*.Machine$sizeof.pointer  # column name pointers,ans + ncol(DT)-.Machine$sizeof.pointer  # column name pointers,56,1 NOTE,0:0,NOTE:installed package size,9793908,00:03:18,0.055,429.49609375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,tables.R,18,83,ans + ncol(DT)*.Machine$sizeof.pointer  # column name pointers,ans + ncol(DT)/.Machine$sizeof.pointer  # column name pointers,57,1 NOTE,0:0,NOTE:installed package size,9793908,00:03:18,0.055,429.5,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,tables.R,27,13,"names = ls(envir=env, all.names=TRUE)  # include """"hidden"""" objects (starting with .)","names = ls( all.names=TRUE,envir=env)  # include """"hidden"""" objects (starting with .)",83,1 NOTE,0:0,NOTE:installed package size,9793908,00:03:15,0.0541666666666667,355.3046875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,tables.R,28,13,"obj = mget(names, envir=env)  # doesn't copy; mget is ok with ... unlike get, #5197","obj = mget(names, #5197
, envir=env)  # doesn't copy; mget is ok with ... unlike get",86,1 NOTE,0:0,NOTE:installed package size,9793908,00:03:23,0.0563888888888889,732.875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,tables.R,28,13,"obj = mget(names, envir=env)  # doesn't copy; mget is ok with ... unlike get, #5197","obj = mget( envir=env,names)  # doesn't copy; mget is ok with ... unlike get, #5197",87,1 NOTE,0:0,NOTE:installed package size,9793908,00:03:23,0.0563888888888889,734.37109375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,27,5,"env = new.env(parent=parent.env(.GlobalEnv))  # when user runs test.data.table() we don't want their variables in .GlobalEnv affecting tests, #3705","env = new.env( #3705
,parent=parent.env(.GlobalEnv))  # when user runs test.data.table() we don't want their variables in .GlobalEnv affecting tests",140,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:40,0.0611111111111111,1123.83203125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,92,5,"encoding = """"UTF-8"""",  # just for tests 708-712 on Windows","encoding = """""""",  # just for tests 708-712 on Windows",299,1 NOTE,0:0,NOTE:installed package size,9793943,00:02:54,0.0483333333333333,463.87109375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,101,5,"warnPartialMatchArgs = base::getRversion()>=""""3.6.0"""", # ensure we don't rely on partial argument matching in internal code, #3664; >=3.6.0 for #3865","warnPartialMatchArgs = base::getRversion()==""""3.6.0"""", # ensure we don't rely on partial argument matching in internal code, #3664; >=3.6.0 for #3865",308,1 NOTE,0:0,NOTE:installed package size,9793943,00:04:03,0.0675,288.58203125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,101,5,"warnPartialMatchArgs = base::getRversion()>=""""3.6.0"""", # ensure we don't rely on partial argument matching in internal code, #3664; >=3.6.0 for #3865","warnPartialMatchArgs = base::getRversion()!=""""3.6.0"""", # ensure we don't rely on partial argument matching in internal code, #3664; >=3.6.0 for #3865",309,1 NOTE,0:0,NOTE:installed package size,9793943,00:04:03,0.0675,286.453125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,101,5,"warnPartialMatchArgs = base::getRversion()>=""""3.6.0"""", # ensure we don't rely on partial argument matching in internal code, #3664; >=3.6.0 for #3865","warnPartialMatchArgs = base::getRversion()<""""3.6.0"""", # ensure we don't rely on partial argument matching in internal code, #3664; >=3.6.0 for #3865",310,1 NOTE,0:0,NOTE:installed package size,9793943,00:02:54,0.0483333333333333,407.640625,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,101,5,"warnPartialMatchArgs = base::getRversion()>=""""3.6.0"""", # ensure we don't rely on partial argument matching in internal code, #3664; >=3.6.0 for #3865","warnPartialMatchArgs = base::getRversion()>""""3.6.0"""", # ensure we don't rely on partial argument matching in internal code, #3664; >=3.6.0 for #3865",311,1 NOTE,0:0,NOTE:installed package size,9793943,00:02:59,0.0497222222222222,841.3125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,101,5,"warnPartialMatchArgs = base::getRversion()>=""""3.6.0"""", # ensure we don't rely on partial argument matching in internal code, #3664; >=3.6.0 for #3865","warnPartialMatchArgs = base::getRversion()<=""""3.6.0"""", # ensure we don't rely on partial argument matching in internal code, #3664; >=3.6.0 for #3865",312,1 NOTE,0:0,NOTE:installed package size,9793943,00:04:08,0.0688888888888889,747.29296875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,104,5,"width = max(getOption('width'), 80L), # some tests (e.g. 1066, 1293) rely on capturing output that will be garbled with small width","width = max(getOption('width'), 0L), # some tests (e.g. 1066, 1293) rely on capturing output that will be garbled with small width",315,1 NOTE,0:0,NOTE:installed package size,9793943,00:04:20,0.0722222222222222,747.30078125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,104,5,"width = max(getOption('width'), 80L), # some tests (e.g. 1066, 1293) rely on capturing output that will be garbled with small width","width = max(getOption('width'), 1L), # some tests (e.g. 1066, 1293) rely on capturing output that will be garbled with small width",316,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:15,0.0541666666666667,375.2734375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,104,5,"width = max(getOption('width'), 80L), # some tests (e.g. 1066, 1293) rely on capturing output that will be garbled with small width","width = max(getOption('width'), -1L), # some tests (e.g. 1066, 1293) rely on capturing output that will be garbled with small width",317,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:15,0.0541666666666667,357.83203125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,104,5,"width = max(getOption('width'), 80L), # some tests (e.g. 1066, 1293) rely on capturing output that will be garbled with small width","width = max( 80L,getOption('width')), # some tests (e.g. 1066, 1293) rely on capturing output that will be garbled with small width",319,1 NOTE,0:0,NOTE:installed package size,9793943,00:02:56,0.0488888888888889,284.640625,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,104,5,"width = max(getOption('width'), 80L), # some tests (e.g. 1066, 1293) rely on capturing output that will be garbled with small width","width = min(getOption('width'), 80L), # some tests (e.g. 1066, 1293) rely on capturing output that will be garbled with small width",321,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:02,0.0505555555555556,282.0703125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,108,5,"cat(""""getDTthreads(verbose=TRUE):\n"""")         # for tracing on CRAN; output to log before anything is attempted","cat("""""""")         # for tracing on CRAN; output to log before anything is attempted",326,1 NOTE,0:0,NOTE:installed package size,9793943,00:02:55,0.0486111111111111,284.94140625,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,110,5,"catf(""""test.data.table() running: %s\n"""", fn)  # print fn to log before attempting anything on it (in case it is missing); on same line for slightly easier grep","catf("""""""", fn)  # print fn to log before attempting anything on it (in case it is missing); on same line for slightly easier grep",331,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:15,0.0541666666666667,843.24609375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,110,5,"catf(""""test.data.table() running: %s\n"""", fn)  # print fn to log before attempting anything on it (in case it is missing); on same line for slightly easier grep","catf( fn,""""test.data.table() running: %s\n"""")  # print fn to log before attempting anything on it (in case it is missing); on same line for slightly easier grep",332,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:15,0.0541666666666667,842.21484375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,126,5,"assign(""""lasttime"""", proc.time()[3L], envir=env)  # used by test() to attribute time inbetween tests to the next test","assign(""""lasttime"""", proc.time()[1L], envir=env)  # used by test() to attribute time inbetween tests to the next test",397,1 NOTE,0:0,NOTE:installed package size,9793943,00:02:55,0.0486111111111111,359.5625,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,126,5,"assign(""""lasttime"""", proc.time()[3L], envir=env)  # used by test() to attribute time inbetween tests to the next test","assign(""""lasttime"""", envir=env, proc.time()[3L])  # used by test() to attribute time inbetween tests to the next test",402,1 NOTE,0:0,NOTE:installed package size,9793943,00:02:51,0.0475,841.32421875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,127,5,"assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id","assign(""""timings"""", data.table( ID = seq_len(9999L), time=1.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id",407,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:06,0.0516666666666667,283.69140625,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,127,5,"assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id","assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.1, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id",408,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:19,0.0552777777777778,842.90234375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,127,5,"assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id","assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=1L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id",409,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:19,0.0552777777777778,841.8046875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,127,5,"assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id","assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=1.0 ), envir=env)   # test timings aggregated to integer id",410,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:19,0.0552777777777778,733.75,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,127,5,"assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id","assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.1 ), envir=env)   # test timings aggregated to integer id",411,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:19,0.0552777777777778,842.01171875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,127,5,"assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id","assign(""""timings"""", data.table( ID = seq_len(9999L), time=-1.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id",413,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:21,0.0558333333333333,732.95703125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,127,5,"assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id","assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.-1, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id",414,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:23,0.0563888888888889,733.54296875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,127,5,"assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id","assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=-1L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id",415,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:26,0.0572222222222222,732.29296875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,127,5,"assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id","assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=-1.0 ), envir=env)   # test timings aggregated to integer id",416,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:26,0.0572222222222222,733.6796875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,127,5,"assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id","assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.-1 ), envir=env)   # test timings aggregated to integer id",417,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:23,0.0563888888888889,1241.87890625,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,127,5,"assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id","assign(""""timings"""", data.table( ID = seq_len(9999L), nTest=0L, time=0.0, RSS=0.0 ), envir=env)   # test timings aggregated to integer id",426,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:04,0.0511111111111111,284.65625,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,127,5,"assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id","assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, RSS=0.0 , nTest=0L), envir=env)   # test timings aggregated to integer id",427,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:04,0.0511111111111111,285.09375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,127,5,"assign(""""timings"""", data.table( ID = seq_len(9999L), time=0.0, nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id","assign(""""timings"""", data.table( time=0.0, ID = seq_len(9999L), nTest=0L, RSS=0.0 ), envir=env)   # test timings aggregated to integer id",430,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:42,0.0616666666666667,290.44921875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,160,5,"cat(""""\n"""", date(),   # so we can tell exactly when these tests ran on CRAN to double-check the result is up to date","cat("""""""", date(),   # so we can tell exactly when these tests ran on CRAN to double-check the result is up to date",491,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:09,0.0525,292.390625,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,163,5,""""", longdouble.digits=="""", .Machine$longdouble.digits, # 64 normally, 53 for example under valgrind where some high accuracy tests need turning off, #4639",""""""""", .Machine$longdouble.digits, # 64 normally, 53 for example under valgrind where some high accuracy tests need turning off, #4639",498,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:04,0.0511111111111111,284.80078125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,163,5,""""", longdouble.digits=="""", .Machine$longdouble.digits, # 64 normally, 53 for example under valgrind where some high accuracy tests need turning off, #4639",""""", .Machine$longdouble.digits, longdouble.digits=="""", # 64 normally, 53 for example under valgrind where some high accuracy tests need turning off, #4639",499,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:04,0.0511111111111111,284.74609375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,163,5,""""", longdouble.digits=="""", .Machine$longdouble.digits, # 64 normally, 53 for example under valgrind where some high accuracy tests need turning off, #4639",""""", longdouble.digits=="""", # 64 normally, .Machine$longdouble.digits, 53 for example under valgrind where some high accuracy tests need turning off, #4639",500,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:57,0.0658333333333333,290.30078125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,197,5,"ans = head(timings[if (dev) -1L else TRUE][order(-time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT","ans = head(timings[if (dev) +1L else TRUE][order(-time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT",617,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:13,0.0536111111111111,340.55078125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,197,5,"ans = head(timings[if (dev) -1L else TRUE][order(-time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT","ans = head(timings[if (dev) -1L else TRUE][order(+time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT",618,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:59,0.0663888888888889,726.875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,197,5,"ans = head(timings[if (dev) -1L else TRUE][order(-time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT","ans = head(timings[if (dev) 1L else TRUE][order(-time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT",619,1 NOTE,0:0,NOTE:installed package size,9793943,00:04:23,0.0730555555555556,842.0625,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,197,5,"ans = head(timings[if (dev) -1L else TRUE][order(-time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT","ans = head(timings[if (dev) -1L else TRUE][order(time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT",620,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:57,0.0658333333333333,294.515625,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,197,5,"ans = head(timings[if (dev) -1L else TRUE][order(-time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT","ans = head(timings[if (dev) -0L else TRUE][order(-time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT",621,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:06,0.0516666666666667,283.97265625,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,197,5,"ans = head(timings[if (dev) -1L else TRUE][order(-time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT","ans = head(timings[if (dev) -1L else TRUE][order(-time)], 0L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT",622,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:20,0.0555555555555556,362.14453125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,197,5,"ans = head(timings[if (dev) -1L else TRUE][order(-time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT","ans = head(timings[if (dev) -1L else TRUE][order(-time)], 1L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT",623,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:13,0.0536111111111111,284.3203125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,197,5,"ans = head(timings[if (dev) -1L else TRUE][order(-time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT","ans = head(timings[if (dev) --1L else TRUE][order(-time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT",624,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:13,0.0536111111111111,284.1875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,197,5,"ans = head(timings[if (dev) -1L else TRUE][order(-time)], 10L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT","ans = head(timings[if (dev) -1L else TRUE][order(-time)], -1L)[,RSS:=NULL]   # exclude id 1 in dev as that includes JIT",625,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:13,0.0536111111111111,284.12109375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) - if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run",1011,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:08,0.0522222222222222,315.69140625,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) * if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run",1012,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:12,0.0533333333333333,357.82421875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num<0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run",1014,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:20,0.0555555555555556,357.3046875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num==0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run",1015,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:20,0.0555555555555556,339.11328125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>=0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run",1016,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:20,0.0555555555555556,357.2578125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num<=0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run",1017,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:24,0.0566666666666667,288.53125,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num!=0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run",1018,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:24,0.0566666666666667,288.54296875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 0L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run",1019,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:24,0.0566666666666667,294.66796875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>1) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run",1020,1 NOTE,0:0,NOTE:installed package size,9793943,00:04:01,0.0669444444444445,508.5859375,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 1L, parent.frame(), inherits=TRUE)   # bump number of tests run",1021,1 NOTE,0:0,NOTE:installed package size,9793943,00:04:10,0.0694444444444445,841.4921875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>-1) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run",1022,1 NOTE,0:0,NOTE:installed package size,9793943,00:04:10,0.0694444444444445,841.65625,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
data.table,test.data.table.R,274,12663,"assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) 1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run","assign(""""ntest"""", get(""""ntest"""", parent.frame()) + if (num>0) -1L else 0L, parent.frame(), inherits=TRUE)   # bump number of tests run",1023,1 NOTE,0:0,NOTE:installed package size,9793943,00:03:02,0.0505555555555556,290.5546875,COMPLETED,COMPLETED,COMPLETED,0:0,0:0,TRUE
